,ID_store,Type,Weight_grams,Visibility_sqrt,Sales_sqrt,Store_Age,Minimal_Retail_Price,Fat_Content_Encoding
7225,OUT035,Household,8.88,0.314012307,64.76526847,20.0,210.727,0.0
7226,OUT018,Health and Hygiene,15.2,0.312181811,24.06752999,15.0,114.4492,0.0
7227,OUT046,Breads,10.195,0.227291161,29.13580272,27.0,33.3558,0.0
7228,OUT049,Snack Foods,6.67,0.0,39.67305383,25.0,133.0626,1.0
7229,OUT027,Frozen Foods,17.35,0.203158537,62.12066323,39.0,91.6804,1.0
7230,OUT027,Fruits and Vegetables,18.0,0.376826046,45.12961555,39.0,90.5514,1.0
7231,OUT018,Canned,8.975,0.0,35.75382497,15.0,84.9224,1.0
7232,OUT018,Dairy,13.8,0.241534993,35.04855204,15.0,246.2802,0.0
7233,OUT035,Fruits and Vegetables,16.35,0.14333201,16.11403115,20.0,49.9324,0.0
7234,OUT017,Fruits and Vegetables,6.11,0.321718897,34.27055879,17.0,129.6968,1.0
7235,OUT017,Dairy,7.785,0.374622737,25.04363392,17.0,105.6306,0.0
7236,OUT027,Household,8.92,0.359582132,89.10479785,39.0,178.237,0.0
7237,OUT035,Meat,18.85,0.189818695,33.55395357,20.0,60.4562,0.0
7238,OUT027,Meat,11.0,0.094356833,52.79241233,39.0,120.9756,0.0
7239,OUT046,Fruits and Vegetables,6.65,0.296090333,49.15473731,27.0,127.2678,0.0
7240,OUT049,Household,7.5,0.0,30.26781789,25.0,59.2588,0.0
7241,OUT013,Baking Goods,5.985,0.075244063,50.90475027,37.0,186.5924,0.0
7242,OUT049,Baking Goods,6.78,0.0,45.28425775,25.0,95.012,1.0
7243,OUT046,Snack Foods,6.195,0.268301193,34.71452146,27.0,122.2098,0.0
7244,OUT013,Meat,18.6,0.413925331,16.9595283,37.0,48.8376,1.0
7245,OUT010,Canned,8.63,0.217553177,22.74481479,26.0,174.1422,1.0
7246,OUT018,Canned,11.8,0.413493839,42.92941183,15.0,117.0834,1.0
7247,OUT013,Dairy,7.075,0.241450583,41.5421906,37.0,145.8128,0.0
7248,OUT017,Snack Foods,8.395,0.199287709,35.9117613,17.0,100.1042,0.0
7249,OUT018,Meat,17.85,0.216390224,42.77403886,15.0,153.6682,0.0
7250,OUT010,Baking Goods,12.35,0.557754766,12.42841905,26.0,79.2328,1.0
7251,OUT045,Others,14.6,0.244153953,46.51004408,22.0,238.3538,0.0
7252,OUT027,Baking Goods,6.63,0.321741904,64.50775147,39.0,164.95,1.0
7253,OUT035,Snack Foods,11.65,0.275381236,35.47339848,20.0,82.9908,1.0
7254,OUT049,Canned,20.7,0.412398426,42.94491821,25.0,183.8266,0.0
7255,OUT013,Fruits and Vegetables,8.77,0.0,22.74481479,37.0,173.6422,1.0
7256,OUT045,Dairy,20.25,0.190787143,91.23503494,22.0,219.3482,0.0
7257,OUT046,Frozen Foods,13.65,0.270023021,74.40962841,27.0,198.4426,1.0
7258,OUT045,Household,17.7,0.112106249,48.5619563,22.0,168.4474,0.0
7259,OUT017,Baking Goods,8.315,0.189138558,59.02089122,17.0,144.3444,1.0
7260,OUT027,Fruits and Vegetables,17.85,0.215366648,54.51725598,39.0,122.8388,1.0
7261,OUT017,Soft Drinks,7.81,0.260455084,73.31895526,17.0,246.1486,0.0
7262,OUT049,Snack Foods,11.1,0.0,66.18885102,25.0,220.7482,0.0
7263,OUT049,Fruits and Vegetables,18.1,0.149781234,30.85602048,25.0,96.2094,0.0
7264,OUT035,Hard Drinks,8.88,0.294558644,42.77403886,20.0,153.8682,0.0
7265,OUT017,Health and Hygiene,12.15,0.0,38.47172208,17.0,39.1506,0.0
7266,OUT018,Hard Drinks,9.5,0.292297414,59.93877543,15.0,188.4872,0.0
7267,OUT045,Frozen Foods,15.25,0.299998265,46.44558106,22.0,215.1192,0.0
7268,OUT027,Meat,11.3,0.23299924,46.795472,39.0,96.6094,1.0
7269,OUT046,Others,12.15,0.0,57.66863099,27.0,123.773,0.0
7270,OUT046,Household,16.35,0.130357984,31.07104762,27.0,95.741,0.0
7271,OUT027,Meat,12.65,0.262847427,36.03206905,39.0,52.3324,0.0
7272,OUT049,Snack Foods,12.85,0.370730631,51.57393722,25.0,157.663,0.0
7273,OUT010,Fruits and Vegetables,12.5,0.227971024,20.31738172,26.0,103.699,0.0
7274,OUT017,Frozen Foods,7.905,0.0,40.34700732,17.0,109.1254,0.0
7275,OUT018,Soft Drinks,17.85,0.157868268,54.05734178,15.0,153.4998,0.0
7276,OUT045,Snack Foods,7.21,0.380689893,39.2173176,22.0,100.8332,1.0
7277,OUT035,Health and Hygiene,5.175,0.174211719,20.57787161,20.0,37.0874,0.0
7278,OUT019,Fruits and Vegetables,7.605,0.475693579,18.06217041,39.0,163.221,0.0
7279,OUT017,Household,16.2,0.225000404,50.01410401,17.0,193.1162,0.0
7280,OUT013,Baking Goods,14.0,0.153997143,41.75002275,37.0,103.8332,0.0
7281,OUT013,Health and Hygiene,8.42,0.334929218,30.96372071,37.0,65.9168,0.0
7282,OUT010,Baking Goods,9.3,0.218495149,13.94322775,26.0,195.0136,0.0
7283,OUT035,Soft Drinks,9.395,0.399129469,62.03486117,20.0,226.172,0.0
7284,OUT045,Meat,17.85,0.144876872,68.54111759,22.0,260.7936,1.0
7285,OUT027,Dairy,13.35,0.133038603,35.92103005,39.0,74.2012,0.0
7286,OUT013,Dairy,6.13,0.0,33.20489121,37.0,60.1536,0.0
7287,OUT019,Fruits and Vegetables,15.1,0.310899347,14.7552228,39.0,216.9166,0.0
7288,OUT018,Fruits and Vegetables,20.1,0.234130148,39.3021119,15.0,194.282,1.0
7289,OUT017,Canned,16.5,0.261746257,40.63476344,17.0,103.699,1.0
7290,OUT035,Health and Hygiene,5.615,0.354605753,36.80900705,20.0,122.473,0.0
7291,OUT046,Baking Goods,7.52,0.209817094,74.1137639,27.0,183.095,1.0
7292,OUT027,Breakfast,9.0,0.262210593,41.3896533,39.0,54.5614,1.0
7293,OUT010,Canned,13.8,0.157035671,13.35793397,26.0,87.4172,1.0
7294,OUT035,Snack Foods,17.6,0.198026372,43.94109694,20.0,98.241,1.0
7295,OUT017,Fruits and Vegetables,20.5,0.190642915,50.44489667,17.0,122.3756,0.0
7296,OUT013,Health and Hygiene,11.8,0.092488118,44.37833255,37.0,116.9492,0.0
7297,OUT027,Dairy,18.25,0.412311539,67.36042607,39.0,155.963,1.0
7298,OUT049,Health and Hygiene,20.25,0.385101045,52.79241233,25.0,108.3938,0.0
7299,OUT049,Breads,15.85,0.286207402,57.89907599,25.0,177.637,0.0
7300,OUT013,Snack Foods,17.7,0.172956706,50.16696124,37.0,166.2816,0.0
7301,OUT035,Baking Goods,6.035,0.256459244,61.06128069,20.0,185.324,1.0
7302,OUT027,Snack Foods,13.15,0.208690568,88.73040629,39.0,184.495,0.0
7303,OUT046,Household,12.35,0.40489744,39.2512573,27.0,117.0124,0.0
7304,OUT017,Snack Foods,14.65,0.315741834,26.79052818,17.0,50.9666,1.0
7305,OUT010,Fruits and Vegetables,10.895,0.244609943,16.23751212,26.0,133.5284,0.0
7306,OUT045,Dairy,15.75,0.407645126,32.59780361,22.0,37.4506,0.0
7307,OUT035,Dairy,11.15,0.346309152,24.26040395,20.0,44.2744,0.0
7308,OUT045,Frozen Foods,8.985,0.240716381,37.79075284,22.0,131.531,1.0
7309,OUT010,Snack Foods,17.6,0.256221297,13.89539492,26.0,94.841,1.0
7310,OUT027,Household,5.82,0.283284262,70.16830481,39.0,168.679,0.0
7311,OUT046,Snack Foods,13.15,0.194814725,38.65301023,27.0,89.5856,1.0
7312,OUT049,Frozen Foods,9.195,0.253206829,34.40628431,25.0,86.5566,1.0
7313,OUT027,Soft Drinks,15.0,0.221001796,55.38958747,39.0,64.7168,0.0
7314,OUT035,Household,19.6,0.154746955,42.28875501,20.0,106.9964,0.0
7315,OUT027,Dairy,5.925,0.309838963,35.96733796,39.0,43.7086,1.0
7316,OUT013,Household,20.2,0.272355773,31.90624077,37.0,93.2462,0.0
7317,OUT027,Breads,14.8,0.208999737,48.0312086,39.0,110.157,1.0
7318,OUT018,Frozen Foods,7.75,0.288562858,10.09293813,15.0,32.9558,1.0
7319,OUT035,Dairy,8.575,0.268016621,57.58775738,20.0,194.1794,1.0
7320,OUT013,Baking Goods,20.2,0.0,59.45921291,37.0,197.211,1.0
7321,OUT049,Baking Goods,19.35,0.250251156,40.63476344,25.0,165.3184,1.0
7322,OUT045,Fruits and Vegetables,7.365,0.20651045,21.27778184,22.0,225.172,0.0
7323,OUT035,Frozen Foods,7.5,0.0,34.47394668,20.0,237.7906,0.0
7324,OUT017,Fruits and Vegetables,8.3,0.188558585,28.23052603,17.0,37.4506,0.0
7325,OUT045,Snack Foods,16.75,0.324142629,53.06914358,22.0,156.663,0.0
7326,OUT018,Breakfast,10.695,0.246805318,67.60215381,15.0,173.8712,1.0
7327,OUT046,Household,5.88,0.157757155,51.81221478,27.0,147.5392,0.0
7328,OUT046,Dairy,12.6,0.155546556,20.57787161,27.0,36.1874,0.0
7329,OUT013,Snack Foods,10.695,0.106845449,32.16602555,37.0,74.0038,1.0
7330,OUT046,Health and Hygiene,17.85,0.13425348,47.80194138,27.0,95.9094,0.0
7331,OUT018,Fruits and Vegetables,19.75,0.111798945,49.57956837,15.0,188.0872,0.0
7332,OUT010,Seafood,7.97,0.189857818,20.7710953,26.0,107.5596,0.0
7333,OUT019,Health and Hygiene,7.685,0.211205402,24.20545393,39.0,145.976,0.0
7334,OUT045,Household,15.7,0.401234159,25.5307305,22.0,57.8562,0.0
7335,OUT013,Household,15.1,0.23620666,62.8664362,37.0,139.7496,0.0
7336,OUT018,Baking Goods,6.63,0.323180015,42.78960154,15.0,167.25,1.0
7337,OUT045,Health and Hygiene,8.6,0.180797406,33.68268398,22.0,140.9154,0.0
7338,OUT027,Meat,19.25,0.164162916,70.07335442,39.0,197.711,1.0
7339,OUT045,Household,13.0,0.20471772,76.58349822,22.0,255.0014,0.0
7340,OUT049,Fruits and Vegetables,5.98,0.208879343,40.23132859,25.0,148.2418,0.0
7341,OUT049,Dairy,6.03,0.0,39.92399279,25.0,175.1028,0.0
7342,OUT018,Canned,13.8,0.121626987,49.08018337,15.0,88.5172,1.0
7343,OUT027,Breakfast,16.5,0.256765915,90.60526475,39.0,183.0292,1.0
7344,OUT027,Breads,13.65,0.125834733,56.79027382,39.0,228.5668,0.0
7345,OUT046,Frozen Foods,16.1,0.39966035,16.48169894,27.0,34.3558,1.0
7346,OUT013,Health and Hygiene,20.1,0.122169583,59.54313562,37.0,143.4154,0.0
7347,OUT013,Baking Goods,9.17,0.320769576,63.3096833,37.0,141.947,0.0
7348,OUT046,Health and Hygiene,10.895,0.144747532,27.69479373,27.0,255.3672,0.0
7349,OUT035,Dairy,5.325,0.0,22.03107351,20.0,55.8298,1.0
7350,OUT013,Fruits and Vegetables,12.85,0.328789607,62.85054813,37.0,233.3642,0.0
7351,OUT019,Meat,11.3,0.0,24.35626819,39.0,196.8426,0.0
7352,OUT017,Soft Drinks,15.35,0.271473227,23.64893232,17.0,91.912,0.0
7353,OUT010,Starchy Foods,16.7,0.302386481,11.3063522,26.0,64.3168,1.0
7354,OUT046,Snack Foods,13.3,0.097883374,40.55275576,27.0,64.951,0.0
7355,OUT019,Others,17.35,0.18973043,8.975622541,39.0,78.6618,0.0
7356,OUT013,Snack Foods,6.67,0.351177847,31.21002083,37.0,90.2514,1.0
7357,OUT049,Fruits and Vegetables,20.5,0.335536605,39.36981585,25.0,192.0478,1.0
7358,OUT035,Frozen Foods,15.1,0.141175132,53.44419519,20.0,131.531,1.0
7359,OUT046,Household,17.0,0.3553084,62.45736306,27.0,124.6362,0.0
7360,OUT045,Canned,8.42,0.175798791,52.42539842,22.0,227.6352,1.0
7361,OUT017,Fruits and Vegetables,15.2,0.323056161,56.14175986,17.0,177.1054,1.0
7362,OUT010,Health and Hygiene,17.0,0.295614054,19.222877,26.0,125.073,0.0
7363,OUT017,Starchy Foods,17.6,0.231261363,32.74046426,17.0,47.806,1.0
7364,OUT049,Canned,18.0,0.270751944,62.4093743,25.0,155.0972,0.0
7365,OUT010,Household,14.6,0.207416349,24.39723755,26.0,196.9084,0.0
7366,OUT017,Dairy,5.8,0.362900193,49.98081232,17.0,89.4172,0.0
7367,OUT018,Others,9.8,0.301387057,63.78639197,15.0,192.2478,0.0
7368,OUT019,Household,17.25,0.445820794,15.86418608,39.0,250.7724,0.0
7369,OUT046,Frozen Foods,14.3,0.162239641,30.8344353,27.0,77.6302,0.0
7370,OUT046,Baking Goods,11.1,0.419780496,51.90208859,27.0,158.8604,0.0
7371,OUT045,Fruits and Vegetables,17.0,0.368793288,41.36551704,22.0,171.7106,0.0
7372,OUT049,Meat,18.6,0.414419449,35.97659239,25.0,48.8376,1.0
7373,OUT017,Snack Foods,8.895,0.285564616,27.55017241,17.0,49.8008,1.0
7374,OUT027,Soft Drinks,6.28,0.166044991,50.29288419,39.0,86.6198,0.0
7375,OUT018,Meat,10.3,0.383102985,39.47115402,15.0,102.3648,0.0
7376,OUT013,Canned,19.25,0.186201128,48.98513244,37.0,141.8496,1.0
7377,OUT035,Snack Foods,12.6,0.310151963,35.41704674,20.0,210.8612,0.0
7378,OUT018,Canned,15.3,0.291737022,43.8576812,15.0,215.7218,1.0
7379,OUT019,Canned,8.71,0.355436211,23.56432049,39.0,184.0924,1.0
7380,OUT027,Household,18.6,0.112215369,68.933407,39.0,123.3414,0.0
7381,OUT027,Baking Goods,14.85,0.231466736,59.60460385,39.0,122.2072,1.0
7382,OUT018,Snack Foods,18.6,0.277792557,40.14020428,15.0,160.6236,0.0
7383,OUT010,Others,14.5,0.180548547,28.55879899,26.0,163.621,0.0
7384,OUT018,Fruits and Vegetables,13.5,0.146914843,46.61728435,15.0,179.5976,0.0
7385,OUT045,Baking Goods,10.3,0.280897666,65.07294369,22.0,177.637,0.0
7386,OUT019,Health and Hygiene,17.0,0.30234376,19.222877,39.0,121.373,0.0
7387,OUT019,Health and Hygiene,5.4,0.290250506,25.64781472,39.0,164.6526,0.0
7388,OUT010,Breads,7.155,0.530574702,5.940319857,26.0,33.8874,1.0
7389,OUT018,Health and Hygiene,16.5,0.112646913,15.08985089,15.0,39.7506,0.0
7390,OUT010,Snack Foods,5.59,0.307801095,13.84739687,26.0,63.1168,1.0
7391,OUT010,Baking Goods,15.15,0.215631113,17.34766843,26.0,149.6708,0.0
7392,OUT017,Dairy,13.1,0.275691037,34.20249406,17.0,166.1158,0.0
7393,OUT018,Breakfast,8.06,0.0,60.79902631,15.0,232.7326,0.0
7394,OUT018,Frozen Foods,10.195,0.0,67.0483527,15.0,139.5838,1.0
7395,OUT010,Canned,10.1,0.231802338,17.42425895,26.0,49.8008,0.0
7396,OUT010,Household,6.235,0.183869258,16.09335888,26.0,258.9962,0.0
7397,OUT018,Breads,12.5,0.144159759,50.87204144,15.0,198.3742,0.0
7398,OUT013,Dairy,11.35,0.251343771,38.65301023,37.0,86.1856,1.0
7399,OUT045,Frozen Foods,9.065,0.339946583,41.39769559,22.0,96.0094,0.0
7400,OUT017,Snack Foods,11.65,0.276185085,25.90610739,17.0,85.1908,1.0
7401,OUT049,Fruits and Vegetables,18.2,0.110560784,40.50347146,25.0,57.1904,1.0
7402,OUT018,Frozen Foods,6.115,0.10686113,40.3717525,15.0,91.0488,1.0
7403,OUT018,Breakfast,6.92,0.362571713,13.55584007,15.0,90.5804,1.0
7404,OUT049,Frozen Foods,7.035,0.147930281,70.68825221,25.0,263.791,0.0
7405,OUT046,Snack Foods,18.2,0.112284799,37.39224519,27.0,139.818,0.0
7406,OUT045,Fruits and Vegetables,10.5,0.158245815,57.05928496,22.0,218.7508,1.0
7407,OUT049,Health and Hygiene,17.6,0.137603485,59.54313562,25.0,237.759,0.0
7408,OUT027,Fruits and Vegetables,13.5,0.146261088,78.46858225,39.0,182.0976,0.0
7409,OUT045,Fruits and Vegetables,19.75,0.203589843,53.18193678,22.0,116.5466,0.0
7410,OUT013,Snack Foods,16.5,0.168508656,49.62654733,37.0,91.7146,0.0
7411,OUT013,Fruits and Vegetables,13.15,0.406474743,66.82953239,37.0,172.0764,1.0
7412,OUT035,Dairy,7.89,0.190072804,45.01143632,20.0,117.4782,0.0
7413,OUT018,Frozen Foods,20.5,0.13884504,41.63824204,15.0,82.8592,1.0
7414,OUT018,Fruits and Vegetables,16.25,0.240062282,33.47448879,15.0,123.9046,0.0
7415,OUT046,Snack Foods,12.6,0.310181289,66.25922728,27.0,207.2612,0.0
7416,OUT019,Baking Goods,8.355,0.156166527,13.60486678,39.0,92.4462,0.0
7417,OUT045,Fruits and Vegetables,8.775,0.147129858,31.53894735,22.0,109.5228,0.0
7418,OUT046,Seafood,7.42,0.146879696,70.81999294,27.0,184.6582,1.0
7419,OUT035,Soft Drinks,8.67,0.255781563,49.44509682,20.0,145.8128,0.0
7420,OUT045,Fruits and Vegetables,8.77,0.21648633,39.39517483,22.0,170.5422,1.0
7421,OUT013,Fruits and Vegetables,19.35,0.0,59.79419704,37.0,238.6564,1.0
7422,OUT013,Dairy,16.25,0.295131484,29.47658393,37.0,96.041,0.0
7423,OUT017,Health and Hygiene,11.5,0.133199174,42.85179576,17.0,129.6626,0.0
7424,OUT013,Canned,11.1,0.103115237,38.85916108,37.0,82.5908,0.0
7425,OUT027,Canned,14.0,0.176397508,39.3021119,39.0,55.264,1.0
7426,OUT045,Snack Foods,5.59,0.238154593,37.49892798,22.0,62.9168,1.0
7427,OUT019,Canned,5.905,0.282721037,29.73520472,39.0,219.7456,0.0
7428,OUT013,Breads,6.55,0.156542065,42.96041899,37.0,102.9332,0.0
7429,OUT010,Frozen Foods,6.85,0.195708763,32.35177893,26.0,261.2594,0.0
7430,OUT049,Household,21.25,0.157143014,41.82968324,25.0,144.1102,0.0
7431,OUT027,Canned,11.1,0.10290809,60.75520718,39.0,84.6908,0.0
7432,OUT010,Breads,12.8,0.436542138,16.76208818,26.0,138.7838,1.0
7433,OUT046,Snack Foods,8.31,0.0,62.42004165,27.0,177.4028,1.0
7434,OUT046,Hard Drinks,12.1,0.129717956,55.28129883,27.0,179.166,0.0
7435,OUT027,Frozen Foods,18.25,0.297311478,76.63129909,39.0,194.7452,0.0
7436,OUT013,Household,20.25,0.0,58.17440502,37.0,145.6418,0.0
7437,OUT027,Baking Goods,14.3,0.360254878,31.68637562,39.0,78.2328,0.0
7438,OUT019,Snack Foods,13.5,0.0,28.08866319,39.0,262.891,1.0
7439,OUT046,Snack Foods,16.75,0.0,53.06914358,27.0,156.163,0.0
7440,OUT045,Dairy,7.075,0.241795922,43.23848286,22.0,145.3128,0.0
7441,OUT035,Fruits and Vegetables,11.1,0.231873267,42.53208906,20.0,163.1526,1.0
7442,OUT018,Snack Foods,6.63,0.104803912,18.53517737,15.0,55.4588,1.0
7443,OUT049,Frozen Foods,8.935,0.200612118,36.71845585,25.0,54.9298,0.0
7444,OUT017,Dairy,7.935,0.131351837,22.34614061,17.0,51.435,0.0
7445,OUT049,Snack Foods,7.485,0.263118203,34.86761822,25.0,112.1228,0.0
7446,OUT018,Snack Foods,9.5,0.27321808,27.47757631,15.0,253.3724,0.0
7447,OUT049,Health and Hygiene,18.35,0.174764095,51.90208859,25.0,193.1162,0.0
7448,OUT049,Frozen Foods,6.365,0.085788758,22.13659414,25.0,60.1536,0.0
7449,OUT049,Fruits and Vegetables,11.1,0.244826514,65.05247728,25.0,149.1366,0.0
7450,OUT017,Health and Hygiene,11.395,0.0,49.06661594,17.0,149.2708,0.0
7451,OUT018,Frozen Foods,9.895,0.22104431,64.53870777,15.0,260.2278,1.0
7452,OUT017,Health and Hygiene,7.68,0.391687901,22.61270439,17.0,86.4224,0.0
7453,OUT035,Health and Hygiene,13.65,0.277883985,22.56849574,20.0,56.493,0.0
7454,OUT035,Household,15.75,0.367487769,49.96748943,20.0,98.57,0.0
7455,OUT049,Dairy,10.195,0.382222621,54.09427881,25.0,196.1794,1.0
7456,OUT018,Others,10.895,0.164796708,28.64027933,15.0,50.2666,0.0
7457,OUT027,Baking Goods,19.7,0.283453802,74.15866773,39.0,195.711,1.0
7458,OUT046,Fruits and Vegetables,17.7,0.128827967,27.88645549,27.0,48.3034,1.0
7459,OUT035,Soft Drinks,17.25,0.290373365,79.44673687,20.0,263.391,0.0
7460,OUT013,Snack Foods,18.6,0.277113101,60.87563388,37.0,161.0236,0.0
7461,OUT035,Canned,13.8,0.115158413,27.56225317,20.0,108.0254,0.0
7462,OUT018,Fruits and Vegetables,11.1,0.0,44.4233182,15.0,165.5526,1.0
7463,OUT017,Meat,10.195,0.111931278,61.08853411,17.0,195.111,1.0
7464,OUT049,Hard Drinks,5.88,0.059980647,54.05734178,25.0,153.8998,0.0
7465,OUT017,Health and Hygiene,11.15,0.180107315,47.9826677,17.0,163.0526,0.0
7466,OUT019,Fruits and Vegetables,18.35,0.416565803,16.66249081,39.0,92.0462,0.0
7467,OUT018,Soft Drinks,11.6,0.202762654,29.17005999,15.0,142.0154,0.0
7468,OUT027,Canned,14.1,0.298736513,44.45328334,39.0,139.2496,0.0
7469,OUT046,Dairy,12.1,0.107422633,47.9826677,27.0,163.5526,0.0
7470,OUT019,Snack Foods,7.31,0.216573244,25.67376092,39.0,110.657,0.0
7471,OUT017,Breads,4.635,0.376412057,42.4145211,17.0,126.9994,0.0
7472,OUT045,Household,8.51,0.228147444,44.76670638,22.0,142.247,0.0
7473,OUT035,Soft Drinks,9.6,0.310288882,42.87509534,20.0,167.3158,0.0
7474,OUT017,Snack Foods,17.25,0.218021944,38.18510181,17.0,96.9068,1.0
7475,OUT045,Health and Hygiene,15.0,0.212130809,41.05856305,22.0,140.4838,0.0
7476,OUT046,Breads,16.75,0.359006588,38.65301023,27.0,87.6856,0.0
7477,OUT010,Hard Drinks,8.365,0.346779906,8.712129476,26.0,39.2506,0.0
7478,OUT019,Soft Drinks,17.25,0.0,28.08866319,39.0,261.291,0.0
7479,OUT018,Hard Drinks,18.85,0.371154731,59.41440566,15.0,161.8578,0.0
7480,OUT017,Dairy,6.615,0.30645327,34.4449648,17.0,198.7426,0.0
7481,OUT049,Dairy,5.75,0.274384914,23.92881109,25.0,115.3176,1.0
7482,OUT018,Snack Foods,10.0,0.316315705,58.8853666,15.0,113.3544,0.0
7483,OUT035,Frozen Foods,13.1,0.077856053,65.59775453,20.0,188.9898,0.0
7484,OUT049,Fruits and Vegetables,10.1,0.231662505,25.90610739,25.0,223.0088,1.0
7485,OUT027,Frozen Foods,14.3,0.161846338,43.60647658,39.0,79.0302,0.0
7486,OUT045,Snack Foods,11.65,0.2756864,22.43534711,22.0,83.4908,1.0
7487,OUT027,Health and Hygiene,18.6,0.283039946,63.76029172,39.0,94.6436,0.0
7488,OUT018,Fruits and Vegetables,9.3,0.207705493,35.34177132,15.0,90.4172,0.0
7489,OUT045,Dairy,19.6,0.155807686,24.78978419,22.0,45.3718,0.0
7490,OUT018,Snack Foods,11.35,0.175876747,24.64162332,15.0,51.5008,0.0
7491,OUT045,Baking Goods,5.44,0.130753784,56.35482233,22.0,178.137,1.0
7492,OUT017,Fruits and Vegetables,14.65,0.415159597,28.07680894,17.0,50.8692,0.0
7493,OUT035,Baking Goods,12.35,0.431073271,26.36465816,20.0,78.5328,1.0
7494,OUT017,Fruits and Vegetables,12.85,0.391137182,47.65546978,17.0,253.7382,1.0
7495,OUT049,Breads,17.1,0.0,43.13055993,25.0,85.5566,0.0
7496,OUT013,Dairy,11.6,0.379338316,53.55619852,37.0,240.6222,1.0
7497,OUT017,Baking Goods,7.445,0.194538135,44.22804992,17.0,75.5354,0.0
7498,OUT019,Fruits and Vegetables,15.1,0.418137418,20.81912102,39.0,142.8786,1.0
7499,OUT019,Fruits and Vegetables,17.25,0.527949469,15.73777621,39.0,63.2194,1.0
7500,OUT018,Soft Drinks,6.135,0.339854379,25.38689426,15.0,161.1236,0.0
7501,OUT010,Frozen Foods,8.68,0.121610608,9.926650996,26.0,97.7384,0.0
7502,OUT035,Others,18.5,0.184223449,36.3081809,20.0,132.5284,0.0
7503,OUT013,Frozen Foods,14.3,0.162172122,41.75002275,37.0,79.4302,0.0
7504,OUT019,Others,12.8,0.399242329,14.64198074,39.0,105.6938,0.0
7505,OUT046,Snack Foods,15.35,0.0,42.39882074,27.0,88.283,0.0
7506,OUT013,Dairy,17.7,0.0,52.31097399,37.0,182.5292,0.0
7507,OUT046,Fruits and Vegetables,15.2,0.322146349,49.51237825,27.0,175.6054,1.0
7508,OUT017,Baking Goods,9.8,0.213360854,18.78494078,17.0,35.0874,1.0
7509,OUT027,Frozen Foods,5.985,0.308757887,50.43169638,39.0,125.5678,0.0
7510,OUT018,Snack Foods,15.25,0.0,55.28129883,15.0,179.766,1.0
7511,OUT017,Snack Foods,17.6,0.324764846,55.78484741,17.0,165.6868,0.0
7512,OUT035,Fruits and Vegetables,7.55,0.175894213,45.63575791,20.0,121.0072,1.0
7513,OUT027,Baking Goods,18.7,0.161785772,58.44274121,39.0,127.102,0.0
7514,OUT035,Canned,19.7,0.400838191,59.749641,20.0,254.7014,1.0
7515,OUT013,Snack Foods,13.0,0.265034253,19.78611634,37.0,65.7484,1.0
7516,OUT027,Fruits and Vegetables,12.35,0.195739574,67.11286762,39.0,109.957,1.0
7517,OUT049,Canned,11.8,0.412974864,37.17796121,25.0,113.8834,1.0
7518,OUT049,Baking Goods,20.35,0.24656459,50.77378851,25.0,233.6616,0.0
7519,OUT049,Snack Foods,16.85,0.190910322,31.5600507,25.0,90.3488,0.0
7520,OUT045,Soft Drinks,7.63,0.24736238,33.68268398,22.0,94.0436,0.0
7521,OUT013,Baking Goods,15.75,0.234275097,41.97269112,37.0,195.3452,0.0
7522,OUT046,Baking Goods,18.2,0.161444994,64.01041478,27.0,241.8196,1.0
7523,OUT049,Frozen Foods,13.85,0.161048896,51.08753273,25.0,164.921,1.0
7524,OUT017,Fruits and Vegetables,10.895,0.189604127,57.40827466,17.0,132.9284,0.0
7525,OUT018,Dairy,15.6,0.212529758,46.63870281,15.0,242.9854,0.0
7526,OUT013,Household,11.3,0.21835288,61.44172849,37.0,181.466,0.0
7527,OUT017,Health and Hygiene,20.0,0.242512132,39.57223269,17.0,111.6544,0.0
7528,OUT017,Snack Foods,19.35,0.136629429,53.92786293,17.0,112.9544,1.0
7529,OUT013,Snack Foods,15.6,0.296051843,74.22597254,37.0,221.5798,0.0
7530,OUT019,Snack Foods,20.75,0.436276816,12.66719385,39.0,159.4578,0.0
7531,OUT018,Fruits and Vegetables,10.195,0.21252246,40.50347146,15.0,118.4808,1.0
7532,OUT027,Snack Foods,19.6,0.198457849,51.29562944,39.0,164.8526,0.0
7533,OUT035,Snack Foods,9.5,0.10447482,50.72130913,20.0,183.8608,1.0
7534,OUT027,Baking Goods,20.0,0.18494078,24.99040616,39.0,43.3086,0.0
7535,OUT049,Snack Foods,10.65,0.292007392,62.57983381,25.0,229.7668,1.0
7536,OUT027,Canned,15.3,0.290438828,70.11135001,39.0,215.5218,1.0
7537,OUT013,Fruits and Vegetables,7.35,0.169029974,24.23294452,37.0,40.8454,0.0
7538,OUT018,Soft Drinks,15.7,0.193348851,42.63371905,15.0,179.7634,0.0
7539,OUT027,Fruits and Vegetables,7.365,0.205801244,83.77071087,39.0,227.272,0.0
7540,OUT018,Starchy Foods,15.85,0.208352329,12.42841905,15.0,39.4164,0.0
7541,OUT046,Snack Foods,13.8,0.238479332,71.39583181,27.0,231.1984,1.0
7542,OUT013,Baking Goods,9.195,0.227098884,28.02934177,37.0,79.8644,1.0
7543,OUT017,Dairy,9.3,0.126937067,77.30602046,17.0,248.8092,0.0
7544,OUT013,Meat,15.1,0.228682124,69.62057167,37.0,242.9512,0.0
